link,color,status,name,resolution,screensize,screentech,cpu,rom,ram,gpu,size,rear_cam,front_cam,sim,tech,wifi,bluetooth,weigth,os,port,price
https://macstores.vn/macbook-pro-2017-mq012-silver.html,,,,,,,,,16GB RAM | 1TB SSD,Integrated Intel Iris Plus Graphics 650,,,,,,,,,,,
https://macstores.vn/macbook-pro-2017-mptw2-silver.html,,,,,,,,,16GB of 2133 MHz RAM | 1TB SSD,AMD Radeon Pro 560 Graphics (4GB GGDR5),,,,,,,,,,,45.000.000 
https://macstores.vn/macbook-pro-2017-mpxr2.html,,,,,,,,,8GB of 2133 MHz RAM | 128GB PCIe SSD,Integrated Intel Iris Plus Graphics 640,,,,,,,,,,,26.500.000 
https://macstores.vn/macbook-pro-2017-mpxq2-gray.html,,,,,,,CPU: 2.3 GHz Intel Core i5 Dual-Core,,Ram: 8GB of 2133 MHz RAM,Đồ hoạ: Integrated Intel Iris Graphics 640,,,,,,,,,,,25.000.000 
https://macstores.vn/macbook-pro-2017-mpxr2-silver.html,,,,,,,,,8GB of 2133 MHz RAM | 128GB PCIe SSD,Integrated Intel Iris Plus Graphics 640,,,,,,,,,,,25.000.000 
https://macstores.vn/macbook-pro-2018-mr962.html,,,,,,,"CPU: 2.2GHz 6-core 8th-generation Intel Core i7 processor (I7-8750H, Turbo 4.1GHz, Cache 9MB)",,RAM: 16GB 2400MHz DDR4 memory,GPU: Radeon Pro 555X with 4GB of GDDR5 memory,,,,,,,,,,,45.000.000 
https://macstores.vn/macbook-pro-2018-mr9q2.html,,,,,,,"CPU: 2.3GHz 4-core 8th-generation Intel Core I5 processor (I5-8259U, Turbo 3.6GHz, Cache 6MB)",,RAM: 8GB 2133MHz LPDDR3 memory,GPU: Intel Iris Plus Graphics 655,,,,,,,,,,,35.000.000 
https://macstores.vn/macbook-pro-15-inch-2018-256gb-mr932.html,,,,,,,"CPU: 2.2GHz 6-core 8th-generation Intel Core i7 processor (I7-8750H, Turbo 4.1GHz, Cache 9MB)",,RAM: 16GB 2400MHz DDR4 memory,GPU: Radeon Pro 555X with 4GB of GDDR5 memory,,,,,,,,,,,45.000.000 
https://macstores.vn/macbook-pro-13-inch-2018-256gb-mr9u2.html,,,,,,,"CPU: 2.3GHz 4-core 8th-generation Intel Core I5 processor (I5-8259U, Turbo 3.6GHz, Cache 6MB)",,RAM: 8GB 2133MHz LPDDR3 memory,GPU: Intel Iris Plus Graphics 655,,,,,,,,,,,35.000.000 
https://macstores.vn/macbook-pro-13-inch-2018-512gb-mr9r2.html,,,,,,,"CPU: 2.3GHz 4-core 8th-generation Intel Core I5 processor (I5-8259U, Turbo 3.6GHz, Cache 6MB)",,RAM: 8GB 2133MHz LPDDR3 memory,GPU: Intel Iris Plus Graphics 655,,,,,,,,,,,37.000.000 
https://macstores.vn/macbook-pro-15-inch-2018-512gb-mr972.html,,,,,,,"CPU: 2.6GHz 6-core 8th-generation Intel Core i7 processor (I7-8850H, Turbo 4.3GHz, Cache 9MB)",, 2400MHz DDR4 memory,GPU: Radeon Pro 560X with 4GB of GDDR5 memory,,,,,,,,,,,48.000.000 
https://macstores.vn/macbook-pro-15-inch-2018-512gb-mr942.html,,,,,,,"CPU: 2.6GHz 6-core 8th-generation Intel Core i7 processor (I7-8850H, Turbo 4.3GHz, Cache 9MB)",, 2400MHz DDR4 memory,GPU: Radeon Pro 560X with 4GB of GDDR5 memory,,,,,,,,,,,48.000.000 
https://macstores.vn/macbook-pro-15-inch-2018-512gb-mr942-sao-chep.html,,,,,,,"CPU: 2.6GHz 6-core 8th-generation Intel Core i7 processor (I7-8850H, Turbo 4.3GHz, Cache 9MB)",, 2400MHz DDR4 memory,GPU: Radeon Pro 560X with 4GB of GDDR5 memory,,,,,,,,,,,55.000.000 
https://macstores.vn/macbook-pro-13-inch-2018-512gb-mr9r2-2.html,,,,,,,"CPU: 2.3GHz 4-core 8th-generation Intel Core I5 processor (I5-8259U, Turbo 3.6GHz, Cache 6MB)",,RAM: 8GB 2133MHz LPDDR3 memory,GPU: Intel Iris Plus Graphics 655,,,,,,,,,,,37.000.000 
https://macstores.vn/macbook-pro-15-inch-2018-512gb-mr972-option-32gb-sao-chep.html,,,,,,,"CPU: 2.6GHz 6-core 8th-generation Intel Core i7 processor (I7-8850H, Turbo 4.3GHz, Cache 9MB)",, 2400MHz DDR4 memory,GPU: Radeon Pro 560X with 4GB of GDDR5 memory,,,,,,,,,,,55.000.000 
https://macstores.vn/macbook-pro-15-inch-2018-512gb-mr972-option-i932g1tb.html,,,,,,,"CPU: 2.9GHz 6-core 8th-generation Intel Core i9 processor (I7-8950HK, Turbo 4.8GHz, Cache 12MB)",, 2400MHz DDR4 memory,GPU: Radeon Pro 560X with 4GB of GDDR5 memory,,,,,,,,,,,61.000.000 
https://macstores.vn/macbook-pro-15-inch-2018-mr942-option-i9-16gb-512gb.html,,,,,,,CPU: ,, 2400MHz DDR4 memory,GPU: Radeon Pro 560X with 4GB of GDDR5 memory,,,,,,,,,,,49.500.000 
https://macstores.vn/macbook-pro-13-inch-2018-256gb-mr9q2.html,,,,,,,"CPU: 2.3GHz 4-core 8th-generation Intel Core I5 processor (I5-8259U, Turbo 3.6GHz, Cache 6MB)",,RAM: 8GB 2133MHz LPDDR3 memory,GPU: Intel Iris Plus Graphics 655,,,,,,,,,,,32.000.000 
https://macstores.vn/macbook-pro-13-inch-2019-space-gray-256gb-mv962.html,,,,,,,CPU:,,8GB 2133MHz LPDDR3 memory, Intel Iris Plus Graphics 655,,,,,,,,,,,32.000.000 
https://macstores.vn/macbook-pro-13-inch-2019-silver-256gb-mv992.html,,,,,,,CPU:,,8GB 2133MHz LPDDR3 memory, Intel Iris Plus Graphics 655,,,,,,,,,,,32.000.000 
https://macstores.vn/macbook-pro-13-inch-2019-gray-512gb-mv972.html,,,,,,,CPU:,,8GB 2133MHz LPDDR3 memory, Intel Iris Plus Graphics 655,,,,,,,,,,,35.000.000 
https://macstores.vn/macbook-pro-13-inch-2019-silver-512gb-mv9a2.html,,,,,,,CPU:,,8GB 2133MHz LPDDR3 memory, Intel Iris Plus Graphics 655,,,,,,,,,,,35.000.000 
https://macstores.vn/macbook-pro-15-inch-2019-gray-256gb-mv902.html,,,,,,,CPU:,, Radeon Pro 555X with 4GB of GDDR5 memory,GPU:,,,,,,,,,,,47.000.000 
https://macstores.vn/macbook-pro-15-inch-2019-silver-256gb-mv922.html,,,,,,,CPU: 2.6 GHz Intel Core i7 Six-Core,,RAM: 16GB of 2400 MHz DDR4 RAM | 256GB SSD,GPU:AMD Radeon Pro 555X GPU (4GB GDDR5),,,,,,,,,,,47.000.000 
https://macstores.vn/macbook-pro-15-inch-2019-gray-512gb-mv912.html,,,,,,,CPU: 2.3 GHz Intel Core i9 Eight-Core,,RAM: 16GB of 2400 MHz DDR4 RAM | 512GB SSD,GPU: AMD Radeon Pro 560X GPU (4GB GDDR5),,,,,,,,,,,51.000.000 
https://macstores.vn/macbook-pro-15-inch-2019-silver-512gb-mv932.html,,,,,,,CPU:,, Radeon Pro 560X with 4GB of GDDR5 memory,GPU:,,,,,,,,,,,51.000.000 
https://macstores.vn/mv932-macbook-pro-2019-15-inch-silveri916gb512gb-active.html,,,,,,,CPU:,, Radeon Pro 560X with 4GB of GDDR5 memory,GPU:,,,,,,,,,,,49.000.000 
https://macstores.vn/mv912-macbook-pro-2019-15-inch-new-grayi916gb512gb-active.html,,,,,,,CPU: 2.3 GHz Intel Core i9 Eight-Core,,RAM: 16GB of 2400 MHz DDR4 RAM | 512GB SSD,GPU: AMD Radeon Pro 560X GPU (4GB GDDR5),,,,,,,,,,,50.000.000 
https://macstores.vn/mv982-macbook-pro-2019-13-inch-new-grayi716g1tb.html,,,,,,,CPU:,,RAM: 16GB 2133MHz LPDDR3 memory, Intel Iris Plus Graphics 655,,,,,,,,,,,46.000.000 
https://macstores.vn/mv9a2-option-macbook-pro-2019-13-inch-new-silver16g512gb.html,,,,,,,CPU:,,RAM: 16GB 2133MHz LPDDR3 memory, Intel Iris Plus Graphics 655,,,,,,,,,,,39.000.000 
https://macstores.vn/mv972-option-macbook-pro-2019-13-inch-new-gray16g512gb.html,,,,,,,CPU:,,RAM: 16GB 2133MHz LPDDR3 memory, Intel Iris Plus Graphics 655,,,,,,,,,,,39.000.000 
https://macstores.vn/mv9a2-option-macbook-pro-2019-13-inch-new-silveri716g512gb.html,,,,,,,CPU:,,2133MHz LPDDR3 memory, Intel Iris Plus Graphics 655,,,,,,,,,,,42.000.000 
https://macstores.vn/mv972-option-macbook-pro-2019-13-inch-new-grayi716g512gb.html,,,,,,,CPU:,,2133MHz LPDDR3 memory, Intel Iris Plus Graphics 655,,,,,,,,,,,42.000.000 
https://macstores.vn/macbook-pro-2017-mpxt2-option-i58gb512g.html,,,,,,,,,8GB of 2133 MHz RAM | 256GB PCIe SSD,Integrated Intel Iris Plus Graphics 640,,,,,,,,,,,27.000.000 
https://macstores.vn/macbook-pro-2017-mptx2-space-gray.html,,,,,,,,,16GB of 2133 MHz RAM | 1TB SSD,AMD Radeon Pro 560 Graphics (4GB GGDR5),,,,,,,,,,,45.000.000 
https://macstores.vn/cto-macbook-pro-16-inch-2019-new-space-grayi932gb1tb.html,,,,,,,"CPU: 2.3GHz 8-core i9-9850H (12MB cache, Turbo 4.6GHz)",,RAM: 32GB 2666MHz DDR4 memory,VGA: AMD Radeon Pro 5500M with 4GB GDDR6 memory,,,,,,,,,,,78.000.000 
https://macstores.vn/cto-macbook-pro-16-inch-2019-new-i964gb2tbvga-8gb.html,,,,,,,"CPU: 2.4GHz 8-core i9-9980HK (16MB cache, Turbo 5.0GHz)",,RAM: 64GB 2666MHz DDR4 memory,VGA: AMD Radeon Pro 5500M with 8GB GDDR6 memory,,,,,,,,,,,
https://macstores.vn/cto-macbook-pro-16-inch-2019-new-i964gb4tbvga-8gb.html,,,,,,,"CPU: 2.4GHz 8-core i9-9980HK (16MB cache, Turbo 5.0GHz)",,RAM: 64GB 2666MHz DDR4 memory,VGA: AMD Radeon Pro 5500M with 8GB GDDR6 memory,,,,,,,,,,,125.000.000 
https://macstores.vn/max-option-macbook-pro-16-inch-2019-new-i964gb8tbvga-8gb.html,,,,,,,"CPU: 2.4GHz 8-core i9-9980HK (16MB cache, Turbo 5.0GHz)",,RAM: 64GB 2666MHz DDR4 memory,VGA: AMD Radeon Pro 5500M with 8GB GDDR6 memory,,,,,,,,,,,
https://macstores.vn/mvvl2-macbook-pro-16-inch-2019-new-silveri716gb512gb-2.html,,,,,,,"CPU: 2.6GHz 6-core i7-9750H (12MB cache, Turbo 4.5GHz)",,RAM: 16GB 2666MHz DDR4 memory,VGA: AMD Radeon Pro 5300M with 4GB GDDR6 memory,,,,,,,,,,,52.500.000 
https://macstores.vn/mvvm2-macbook-pro-16-inch-2019-new-silveri916gb1tb-2.html,,,,,,,"CPU: 2.3GHz 8-core i9-9850H (12MB cache, Turbo 4.6GHz)",,RAM: 16GB 2666MHz DDR4 memory,VGA: AMD Radeon Pro 5500M with 4GB GDDR6 memory,,,,,,,,,,,61.000.000 
https://macstores.vn/mvvj2-macbook-pro-16-inch-2019-new-space-grayi716gb512gb-2.html,,,,,,,"CPU: 2.6GHz 6-core i7-9750H (12MB cache, Turbo 4.5GHz)",,RAM: 16GB 2666MHz DDR4 memory,VGA: AMD Radeon Pro 5300M with 4GB GDDR6 memory,,,,,,,,,,,52.500.000 
https://macstores.vn/mv972-option-macbook-pro-2019-13-inch-new-grayi716g512gb-2.html,,,,,,,CPU:,,2133MHz LPDDR3 memory, Intel Iris Plus Graphics 655,,,,,,,,,,,39.000.000 
https://macstores.vn/mvvk2-macbook-pro-16-inch-2019-new-space-grayi916gb1tb-2.html,,,,,,,"CPU: 2.3GHz 8-core i9-9850H (12MB cache, Turbo 4.6GHz)",,RAM: 16GB 2666MHz DDR4 memory,VGA: AMD Radeon Pro 5500M with 4GB GDDR6 memory,,,,,,,,,,,60.000.000 
https://macstores.vn/mv952-macbook-pro-2019-15-inch-new-grayi9-2-4ghz32gb1tb.html,,,,,,,"CPU: 2.4GHz 8-core 9th-generation Intel Core i9 processor (I9-9980HK, Turbo 4.8GHz, SmartCache 16MB)",,RAM: 32GB of 2400 MHz DDR4 RAM | 512GB SSD,GPU: AMD Radeon Pro 560X GPU (4GB GDDR5),,,,,,,,,,,65.000.000 
https://macstores.vn/mv912-macbook-pro-2019-15-inch-new-grayi916gb512gb-apple-care.html,,,,,,,CPU: 2.3 GHz Intel Core i9 Eight-Core,,RAM: 16GB of 2400 MHz DDR4 RAM | 512GB SSD,GPU: AMD Radeon Pro 560X GPU (4GB GDDR5),,,,,,,,,,,52.000.000 
https://macstores.vn/cto-macbook-pro-16-inch-2019-new-space-grayi9-2-4ghz32gb1tb8gb.html,,,,,,,"CPU: 2.4GHz 8-core i9-9980HK (16MB cache, Turbo 5.0GHz)",,RAM: 32GB 2666MHz DDR4 memory,VGA: AMD Radeon Pro 5500M with 8GB GDDR6 memory,,,,,,,,,,,88.000.000 
https://macstores.vn/muhp2-option-macbook-pro-2019-13-inch-grayi7256gb-new.html,,,,,,,CPU:,,8GB 2133MHz LPDDR3 memory, Intel Iris Plus Graphics 645,,,,,,,,,,,33.500.000 
https://macstores.vn/cto-macbook-pro-16-inch-2019-new-space-grayi9-2-4ghz64gb1tb8gb.html,,,,,,,"CPU: 2.4GHz 8-core i9-9980HK (16MB cache, Turbo 5.0GHz)",,RAM: 64GB 2666MHz DDR4 memory,VGA: AMD Radeon Pro 5500M with 8GB GDDR6 memory,,,,,,,,,,,105.000.000 
https://macstores.vn/mv962-option-macbook-pro-2019-13-inch-new-grayi716gb256gb.html,,,,,,,CPU:,,GB 2133MHz LPDDR3 memory, Intel Iris Plus Graphics 655,,,,,,,,,,,39.000.000 
https://macstores.vn/cto-macbook-pro-16-inch-2019-new-space-grayi932gb1tb8gb-2.html,,,,,,,"CPU: 2.3GHz 8-core i9-9850H (12MB cache, Turbo 4.6GHz)",,RAM: 32GB 2666MHz DDR4 memory,VGA: AMD Radeon Pro 5500M with 8GB GDDR6 memory,,,,,,,,,,,85.000.000 
https://macstores.vn/cto-macbook-pro-16-inch-2019-new-silveri732gb512gb.html,,,,,,,"CPU: 2.6GHz 6-core i7-9750H (12MB cache, Turbo 4.5GHz)",,RAM: 32GB 2666MHz DDR4 memory,VGA: AMD Radeon Pro 5300M with 4GB GDDR6 memory,,,,,,,,,,,
https://macstores.vn/mv962-option-macbook-pro-2019-13-inch-new-grayi716gb256gb-2.html,,,,,,,CPU:,,GB 2133MHz LPDDR3 memory, Intel Iris Plus Graphics 655,,,,,,,,,,,36.000.000 
https://macstores.vn/mv932-macbook-pro-2019-15-inch-option-silveri9-2-4g32gb512gb.html,,,,,,,CPU:,, Radeon Pro 560X with 4GB of GDDR5 memory,GPU:,,,,,,,,,,,52.000.000 
https://macstores.vn/cto-macbook-pro-16-inch-2019-new-silveri932gb512gb.html,,,,,,,"CPU: 2.4GHz 8-core i9-9980HK (16MB cache, Turbo 5.0GHz)",,RAM: 32GB 2666MHz DDR4 memory,VGA: AMD Radeon Pro 5300M with 4GB GDDR6 memory,,,,,,,,,,,68.000.000 
https://macstores.vn/cto-macbook-pro-16-inch-2019-new-i9-32gb-4tb-vga-8gb.html,,,,,,,"CPU: 2.4GHz 8-core i9-9980HK (16MB cache, Turbo 5.0GHz)",,RAM: 32GB 2666MHz DDR4 memory,VGA: AMD Radeon Pro 5500M with 8GB GDDR6 memory,,,,,,,,,,,
https://macstores.vn/cto-macbook-pro-16-inch-2019-new-silver-i9-64gb-1tb.html,,,,,,,"CPU: 2.3GHz 8-core i9-9850H (12MB cache, Turbo 4.6GHz)",,RAM: 64GB 2666MHz DDR4 memory,VGA: AMD Radeon Pro 5500M with 4GB GDDR6 memory,,,,,,,,,,,88.000.000 
https://macstores.vn/cto-macbook-pro-16-inch-2020-new-space-gray-i9-2-4ghz-64gb-1tb-m5600.html,,,,,,,"CPU: 2.4GHz 8-core i9-9980HK (16MB cache, Turbo 5.0GHz)",,RAM: 64GB 2666MHz DDR4 memory,VGA: AMD Radeon Pro 5600M with 8GB HBM2,,,,,,,,,,,119.000.000 
https://macstores.vn/cto-macbook-pro-16-inch-2019-new-space-gray-i9-2-4ghz-64gb-1tb-8gb-new.html,,,,,,,"CPU: 2.4GHz 8-core i9-9980HK (16MB cache, Turbo 5.0GHz)",,RAM: 64GB 2666MHz DDR4 memory,VGA: AMD Radeon Pro 5500M with 8GB GDDR6 memory,,,,,,,,,,,
https://macstores.vn/cto-macbook-pro-16-inch-2019-new-silver-i9-32gb-512gb.html,,,,,,,"CPU: 2.4GHz 8-core i9-9980HK (16MB cache, Turbo 5.0GHz)",,RAM: 32GB 2666MHz DDR4 memory,VGA: AMD Radeon Pro 5500M with 4GB GDDR6 memory,,,,,,,,,,,69.000.000 
https://macstores.vn/cto-macbook-pro-16-inch-2019-space-gray-i9-24ghz-32gb-1tb-8gb.html,,,,,,,"CPU: 2.4GHz 8-core i9-9980HK (16MB cache, Turbo 5.0GHz)",,RAM: 32GB 2666MHz DDR4 memory,VGA: AMD Radeon Pro 5500M with 8GB GDDR6 memory,,,,,,,,,,,88.000.000 
https://macstores.vn/macbook-pro-2020-13-inch-256gb.html,,,,,,,CPU: 1.4GHz quad-core 8th-generation Intel Core i5 processor,,RAM: 8GB 2133MHz LPDDR3 memory,VGA: Intel Iris Plus Graphics 645,,,,,,,,,,,32.000.000 
https://macstores.vn/cto-macbook-pro-16-inch-2019-new-silver-i9-32gb-2tb-5500m-8gb.html,,,,,,,"CPU: 2.3GHz 8-core i9-9850H (12MB cache, Turbo 4.6GHz)",,RAM: 32GB 2666MHz DDR4 memory,VGA: AMD Radeon Pro 5500M with 8GB GDDR6 memory,,,,,,,,,,,88.000.000 
https://macstores.vn/cto-macbook-pro-13-inch-2020-i7-16gb-512gb.html,,,,,,,CPU: 2.3GHz quad-core 10th-generation Intel Core i7 processor,,RAM: 16GB 3733MHz LPDDR4X memory,VGA: Intel Iris Plus Graphics,,,,,,,,,,,49.000.000 
https://macstores.vn/macbook-pro-2020-13-inch-512gb-4-thunderbolt.html,,,,,,,CPU: 2.0GHz quad-core 10th-generation Intel Core i5 processor,,RAM: 16GB 3733MHz LPDDR4X memory,VGA: Intel Iris Plus Graphics,,,,,,,,,,,42.000.000 
https://macstores.vn/macbook-pro-13-inch-2020-512gb-2-thunderbolt.html,,,,,,,CPU: 1.4GHz quad-core 8th-generation Intel Core i5 processor,,RAM: 8GB 2133MHz LPDDR3 memory,VGA: Intel Iris Plus Graphics 645,,,,,,,,,,,36.000.000 
https://macstores.vn/cto-macbook-pro-2020-13inch-m1.html,,,,,,,CPU: Apple M1 chip with 8‑core CPU,,RAM: 16GB,GPU: 8‑core GPU & 16-core Neural Engine,,,,,,,,,,,45.000.000 
https://macstores.vn/mwp52-mwp82-macbook-pro-13-inch-2020-1tb-4-thunderbolt-newseal-fullbox.html,,,,,,,CPU: 2.0GHz quad-core 10th-generation Intel Core i5 processor,,RAM: 16GB 3733MHz LPDDR4X memory,VGA: Intel Iris Plus Graphics,,,,,,,,,,,46.000.000 
https://macstores.vn/cto-macbook-pro-13-inch-2020-i7-16gb-1tb.html,,,,,,,CPU: 2.3GHz quad-core 10th-generation Intel Core i7 processor,,RAM: 16GB 3733MHz LPDDR4X memory,VGA: Intel Iris Plus Graphics,,,,,,,,,,,53.000.000 
https://macstores.vn/macbook-pro-myd82-2020-13inch.html,,,,,,,CPU: Apple M1 chip with 8‑core CPU,,RAM: 8GB,GPU: 8‑core GPU & 16-core Neural Engine,,,,,,,,,,,31.500.000 
https://macstores.vn/macbook-pro-myd92-2020-13inch.html,,,,,,,CPU: Apple M1 chip with 8‑core CPU,,RAM: 8GB,GPU: 8‑core GPU & 16-core Neural Engine,,,,,,,,,,,39.000.000 
https://macstores.vn/macbook-pro-myda2-2020-13inch.html,,,,,,,CPU: Apple M1 chip with 8‑core CPU,,RAM: 8GB,GPU: 8‑core GPU & 16-core Neural Engine,,,,,,,,,,,31.500.000 
https://macstores.vn/macbook-pro-mydc2-2020-13inch.html,,,,,,,CPU: Apple M1 chip with 8‑core CPU,,RAM: 8GB,GPU: 8‑core GPU & 16-core Neural Engine,,,,,,,,,,,39.000.000 
https://macstores.vn/mwp62-macbook-pro-13-inch-2020-max-option-gray-i7-32gb-2tb.html,,,,,,,"CPU: 2.3GHz Quad-core 10th-gen Intel Core i7 (cache 8MB, Upto 4.1GHz)",,RAM: 32GB 3733MHz LPDDR4X memory,VGA: Intel Iris Plus Graphics,,,,,,,,,,,61.000.000 
https://macstores.vn/cto-macbook-pro-13-inch-2020-i7-32gb-1tb.html,,,,,,,CPU: 2.3GHz quad-core 10th-generation Intel Core i7 processor,,RAM: 32GB 3733MHz LPDDR4X memory,VGA: Intel Iris Plus Graphics,,,,,,,,,,,57.000.000 
https://macstores.vn/macbook-12-inch-2017-512gb-mnyn2-2.html,,,,,,,,,8GB of 1866MHz LPDDR3 RAM | 512GB SSD,Integrated Intel HD Graphics 615,,,,,,,,,,,28.500.000 
https://macstores.vn/macbook-12-inch-2016-256gb-mlhe2.html,,,,,,,,,8GB of 1866 MHz LPDDR3 RAM,Integrated Intel HD Graphics 515,,,,,,,,,,,
https://macstores.vn/macbook-12-inch-2016-256gb-mlh72.html,,,,,,,,,8GB of 1866 MHz LPDDR3 RAM,Integrated Intel HD Graphics 515,,,,,,,,,,,
https://macstores.vn/macbook-12-inch-2016-256gb-mlha2.html,,,,,,,,,8GB of 1866 MHz LPDDR3 RAM,Integrated Intel HD Graphics 515,,,,,,,,,,,
https://macstores.vn/macbook-12-inch-2016-512gb-mlh82.html,,,,,,,,,8GB of 1866 MHz LPDDR3 RAM,Integrated Intel HD Graphics 515,,,,,,,,,,,
https://macstores.vn/macbook-12-inch-2016-512gb-mlhf2.html,,,,,,,,,8GB of 1866 MHz LPDDR3 RAM,Integrated Intel HD Graphics 515,,,,,,,,,,,
https://macstores.vn/macbook-12-inch-2016-512gb-mlhc2.html,,,,,,,,,8GB of 1866 MHz LPDDR3 RAM,Integrated Intel HD Graphics 515,,,,,,,,,,,
https://macstores.vn/macbook-12-inch-2016-256gb-mmgl2.html,,,,,,,,,8GB of 1866 MHz LPDDR3 RAM,Integrated Intel HD Graphics 515,,,,,,,,,,,
https://macstores.vn/macbook-12-inch-2016-512gb-mmgm2.html,,,,,,,,,8GB of 1866 MHz LPDDR3 RAM,Integrated Intel HD Graphics 515,,,,,,,,,,,
https://macstores.vn/macbook-12-inch-2017-256gb-mnyf2.html,,,,,,,,,8GB of 1866MHz LPDDR3 RAM | 256GB SSD,Integrated Intel HD Graphics 615,,,,,,,,,,,
https://macstores.vn/macbook-12-inch-2017-256gb-mnym2.html,,,,,,,,,8GB of 1866MHz LPDDR3 RAM | 256GB SSD,Integrated Intel HD Graphics 615,,,,,,,,,,,
https://macstores.vn/macbook-12-inch-2017-256gb-mnyh2.html,,,,,,,,,8GB of 1866MHz LPDDR3 RAM | 256GB SSD,Integrated Intel HD Graphics 615,,,,,,,,,,,
https://macstores.vn/macbook-12-inch-2017-512gb-mnyg2.html,,,,,,,,,8GB of 1866MHz LPDDR3 RAM | 512GB SSD,Integrated Intel HD Graphics 615,,,,,,,,,,,28.500.000 
https://macstores.vn/macbook-12-inch-2017-512gb-mnyl2.html,,,,,,,,,8GB of 1866MHz LPDDR3 RAM | 512GB SSD,Integrated Intel HD Graphics 615,,,,,,,,,,,28.500.000 
https://macstores.vn/macbook-12-inch-2017-256gb-mnyk2.html,,,,,,,,,8GB of 1866MHz LPDDR3 RAM | 256GB SSD,Integrated Intel HD Graphics 615,,,,,,,,,,,
https://macstores.vn/macbook-12-inch-2017-512gb-mnyj2.html,,,,,,,,,8GB of 1866MHz LPDDR3 RAM | 512GB SSD,Integrated Intel HD Graphics 615,,,,,,,,,,,28.500.000 
https://www.techone.vn/macbook-pro-2020-13-inch-apple-m1-8gb-ram-256gb-ssd-myda2-silver.html,,,MacBook Pro 2020,,,,,,,,,,,,,,,,,,29.490.000
https://www.techone.vn/macbook-pro-2020-13-inch-apple-m1-8gb-ram-512gb-ssd-mydc2-silver.html,,,MacBook Pro 2020,,,,,,,,,,,,,,,,,,34.090.000
https://www.techone.vn/macbook-pro-2020-13-inch-apple-m1-8gb-ram-256gb-ssd-myd82-grey.html,,,MacBook Pro 2020,,,,,,,,,,,,,,,,,,29.490.000
https://www.techone.vn/macbook-air-13-256gb-space-gray-2018-mre92.html,,,Macbook Air 13″ 256GB Space Gray 2018,,"13.3""",IPS,Core i5 Dual-Core,,,,,,,,intel,,,1.25 kg,,"2 x Thunderbolt 3 via USB Type-C, 2 x DisplayPort via Type-C,2 x Integrated Speaker,3 x Integrated Microphone, 1 x 1/8″ (3.5 mm) Headphone Output",27.090.000
https://www.techone.vn/macbook-pro-2020-13-inch-apple-m1-8gb-ram-512gb-ssd-myd92-grey.html,,,MacBook Pro 2020,,,,,,,,,,,,,,,,,,34.090.000
https://www.techone.vn/macbook-air-13-128gb-gold-2018-mree2.html,,,Macbook Air 13″ 128GB Gold 2018,,"13.3""",IPS,Core i5 Dual-Core,,,,,,,,intel,,,1.25 kg,,"2 x Thunderbolt 3 via USB Type-C, 2 x DisplayPort via Type-C,2 x Integrated Speaker,3 x Integrated Microphone, 1 x 1/8″ (3.5 mm) Headphone Output",23.150.000
https://www.techone.vn/macbook-air-2020-13-3-inch-256gb-chinh-hang-mwtl2-gold.html,,,Macbook Air 2020,,13.3 inch,"Công nghệ IPS, LED Backlit",,,,,,,,,Intel Core i3 Thế hệ 10,,,1.29 kg,,2 x Thunderbolt 3 (USB-C),20.850.000
https://www.techone.vn/macbook-air-13-256gb-gold-2018-mref2.html,,,Macbook Air 13″ 256GB Gold 2018,,"13.3""",IPS,Core i5 Dual-Core,,,,,,,,intel,,,1.25 kg,,"2 x Thunderbolt 3 via USB Type-C, 2 x DisplayPort via Type-C,2 x Integrated Speaker,3 x Integrated Microphone, 1 x 1/8″ (3.5 mm) Headphone Output",27.090.000
https://www.techone.vn/macbook-air-13-128gb-space-gray-2018-mre82.html,,,Macbook Air 13″ 128GB Space Gray 2018,,"13.3""",IPS,Core i5 Dual-Core,,,,,,,,intel,,,1.25 kg,,"2 x Thunderbolt 3 via USB Type-C, 2 x DisplayPort via Type-C,2 x Integrated Speaker,3 x Integrated Microphone, 1 x 1/8″ (3.5 mm) Headphone Output",22.350.000
https://www.techone.vn/macbook-air-13-128gb-silver-2018-mrea2.html,,,Macbook Air 13″ 128GB Silver 2018,,"13.3""",IPS,Core i5 Dual-Core,,,,,,,,intel,,,1.25 kg,,"2 x Thunderbolt 3 via USB Type-C, 2 x DisplayPort via Type-C,2 x Integrated Speaker,3 x Integrated Microphone, 1 x 1/8″ (3.5 mm) Headphone Output",22.450.000
https://www.techone.vn/macbook-air-13-256gb-silver-2018-mrec2.html,,,Macbook Air 13″ 256GB Silver 2018,,"13.3""",IPS,Core i5 Dual-Core,,,,,,,,intel,,,1.25 kg,,"2 x Thunderbolt 3 via USB Type-C, 2 x DisplayPort via Type-C,2 x Integrated Speaker,3 x Integrated Microphone, 1 x 1/8″ (3.5 mm) Headphone Output",27.090.000
https://www.techone.vn/macbook-air-2020-13-3-inch-512gb-chinh-hang-MVH42-silver.html,,,Macbook Air 2020,,13.3 inch,"Công nghệ IPS, LED Backlit",,,,,,,,,Intel Core i5 Thế hệ 10,,,1.29 kg,,2 x Thunderbolt 3 (USB-C),27.390.000
